CustomerID,CategoryID
28072,2
28073,4
28076,5
28079,3
28081,1
28086,5
28089,1
28090,4
28091,3
28095,3
28096,0
28096,7
28096,8
28096,5
28100,5
28100,9
28101,1
28103,9
28107,8
28107,2
28110,4
28115,3
28116,3
28118,1
28120,3
28123,3
28124,6
28128,5
28128,10
28132,3
28134,10
28137,2
28140,10
28141,3
28142,7
28144,6
28145,4
28146,4
28149,6
28149,7
28151,3
28151,0
28152,2
28152,9
28154,5
28155,7
28156,6
28157,10
28159,0
28159,5
28160,9
28162,8
28164,9
28164,7
28169,7
28171,4
28176,10
28177,9
28180,4
28181,1
28184,8
28185,5
28186,2
28190,6
28190,3
28194,8
28196,9
28198,1
28198,2
28200,9
28200,6
28200,0
28201,9
28201,2
28202,9
28203,1
28203,5
28204,5
28205,4
28206,9
28209,2
28210,8
28210,7
28212,4
28212,0
28221,1
28222,5
28224,7
28226,1
28228,0
28228,1
28230,8
28233,7
28236,8
28237,7
28237,10
28240,6
28253,8
28258,4
28260,7
28261,9
28261,2
28262,4
28264,5
28267,0
28268,8
28269,4
28270,10
28271,8
28273,6
28273,2
28279,9
28279,7
28283,2
28284,1
28285,9
28287,5
28287,8
28301,10
28302,0
28302,1
28304,8
28306,2
28306,6
28310,8
28311,7
28311,8
28313,7
28316,6
28317,10
28318,4
28318,7
28319,9
28324,8
28327,1
28327,8
28332,2
28335,8
28335,7
28337,5
28340,6
28340,10
28344,1
28344,8
28345,2
28346,10
28349,0
28352,5
28352,7
28355,6
28355,4
28360,0
28360,5
28361,2
28362,5
28362,8
28363,2
28364,6
28372,9
28373,2
28373,0
28373,5
28375,2
28376,7
28376,9
28377,4
28384,8
28385,8
28385,0
28389,7
28392,3
28392,9
28397,7
28402,6
28405,6
28406,5
28406,3
28407,2
28411,5
28415,9
28418,1
28420,5
28421,7
28421,4
28422,10
28423,5
28424,3
28424,7
28427,0
28428,2
28428,9
28428,5
28429,10
28435,7
28435,1
28440,3
28442,4
28443,4
28443,3
28444,7
28446,1
28447,6
28448,3
28453,9
28455,1
28456,1
28457,1
28460,5
28462,6
28467,1
28469,0
28473,1
28473,3
28474,3
28476,5
28476,7
28478,3
28478,8
28488,2
28489,1
28490,2
28492,7
28493,6
28498,4
28499,6
28501,3
28501,9
28503,7
28506,6
28506,1
28507,10
28512,7
28513,10
28513,3
28513,8
28514,6
28515,6
28518,9
28519,3
28520,5
28521,9
28524,7
28525,7
28526,3
28533,8
28533,7
28536,6
28537,3
28538,3
28540,2
28543,3
28547,4
28548,3
28549,3
28550,9
28551,6
28558,5
28560,9
28563,0
28564,6
28568,10
28568,4
28568,3
28569,0
28572,10
28574,5
28579,5
28585,7
28586,10
28588,10
28588,9
28589,9
28593,1
28600,8
28604,5
28609,1
28611,5
28613,5
28614,8
28616,8
28617,9
28619,9
28622,10
28623,8
28623,0
28626,6
28628,5
28629,4
28631,2
28637,10
28638,10
28639,8
28640,0
28643,3
28644,3
28645,10
28647,9
28648,7
28649,6
28653,4
28655,8
28660,8
28662,6
28663,5
28665,6
28667,8
28672,3
28673,8
28673,10
28679,1
28680,3
28683,1
28684,8
28684,1
28685,4
28685,2
28691,2
28692,2
28694,1
28695,6
28702,7
28703,10
28703,5
28706,6
28707,2
28710,4
28710,7
28710,3
28713,5
28713,10
28715,4
28717,7
28717,6
28728,5
28731,4
28733,0
28735,6
28735,10
28735,3
28741,2
28741,3
28742,0
28744,3
28744,9
28745,4
28746,9
28747,4
28748,10
28749,7
28749,3
28755,0
28756,9
28759,3
28759,6
28762,8
28765,9
28768,1
28774,2
28778,7
28778,1
28778,9
28781,6
28782,7
28782,8
28787,4
28789,1
28791,9
28792,4
28797,10
28798,4
28800,4
28801,3
28803,8
28804,4
28806,3
28806,10
28808,6
28810,3
28812,4
28812,10
28814,10
28815,0
28817,9
28817,6
28817,0
28820,9
28820,5
28822,1
28824,10
28827,8
28832,7
28835,4
28837,1
28838,2
28838,9
28838,8
28839,7
28840,1
28842,2
28844,3
28845,3
28845,7
28847,2
28848,8
28849,5
28855,9
28856,10
28856,9
28857,3
28859,3
28859,9
28861,1
28863,9
28864,10
28866,5
28868,1
28870,10
28870,7
28870,9
28871,8
28873,6
28876,3
28876,0
28877,2
28877,1
28884,2
28890,9
28892,6
28897,10
28898,6
28898,2
28902,5
28905,0
28906,3
28910,7
28913,8
28918,5
28921,4
28924,0
28932,9
28933,3
28938,4
28939,5
28947,4
28948,10
28952,2
28953,0
28955,5
28956,0
28957,8
28958,1
28959,2
28961,6
28966,9
28969,8
28972,10
28972,4
28976,10
28982,4
28983,6
28983,1
28985,2
28986,1
28986,7
28987,3
28987,7
28988,2
28988,7
28989,0
28990,4
28995,7
28996,4
28996,2
28996,3
28998,9
28999,3
29000,2
29003,10
29004,7
29004,9
29007,4
29009,0
29010,4
29013,9
29014,4
29017,9
29018,1
29018,5
29030,5
29031,1
29034,7
29035,8
29035,0
29035,7
29038,4
29039,4
29041,10
29041,8
29043,6
29044,8
29044,7
29048,0
29049,0
29051,7
29052,8
29059,9
29061,6
29069,3
29072,8
29076,9
29079,5
29080,1
29081,8
29081,2
29085,5
29086,9
29087,6
29089,3
29092,7
29092,1
29092,0
29093,7
29094,9
29095,5
29097,10
29101,6
29103,3
29105,9
29107,8
29107,1
29108,5
29108,8
29111,5
29113,9
29115,8
29118,10
29118,3
29127,1
29128,8
29129,6
29131,9
29133,9
29133,0
29134,5
29134,4
29135,9
29135,5
29136,10
29138,7
29139,2
29144,8
29146,10
29149,5
29149,1
29151,1
29151,3
29152,6
29153,6
29156,6
29156,4
29157,1
29159,10
29161,0
29163,4
29166,10
29166,7
29169,0
29174,5
29175,9
29180,9
29185,3
29186,3
29192,0
29193,6
29194,2
29195,9
29196,8
29199,5
29203,2
29203,6
29206,8
29207,2
29207,9
29210,5
29216,5
29218,0
29225,3
29225,1
29233,10
29234,6
29236,0
29236,6
29238,0
29238,9
29242,10
29251,4
29260,1
29260,3
29261,3
29262,2
29263,6
29264,6
29265,0
29266,7
29266,10
29268,7
29273,9
29276,5
29276,4
29278,3
29280,10
29286,9
29286,0
29286,5
29288,3
29289,1
29290,0
29291,8
29299,2
29302,3
29304,8
29305,7
29307,0
29309,2
29318,3
29323,7
29323,9
29331,7
29336,2
29337,2
29338,5
29339,0
29339,10
29342,10
29348,7
29349,4
29349,2
29350,6
29352,7
29356,5
29367,2
29371,9
29371,4
29373,9
29379,10
29382,0
29384,10
29388,6
29388,2
29388,7
29388,4
29389,5
29391,7
29393,8
29394,8
29395,8
29396,2
29397,0
29400,9
29404,6
29406,6
29410,8
29411,1
29411,7
29414,3
29414,1
29415,8
29417,4
29420,6
29422,6
29422,5
29423,7
29424,9
29426,0
29428,6
29436,0
29437,8
29437,1
29442,1
29444,1
29447,8
29449,2
29452,2
29452,5
29456,3
29457,6
29457,1
29457,3
29460,8
29460,0
29461,4
29462,0
29462,7
29464,6
29464,7
29465,6
29468,1
29470,4
29471,10
29475,10
29477,1
29477,4
29481,2
29485,2
29486,3
29486,5
29489,6
29491,5
29494,5
29494,2
29496,4
29502,8
29502,7
29507,10
29507,9
29509,3
29510,0
29510,3
29512,0
29512,7
29514,2
29520,8
29522,1
29523,10
29530,1
29535,8
29535,4
29536,4
29537,2
29541,5
29542,7
29544,3
29544,4
29547,2
29548,2
29551,6
29554,7
29555,6
29556,7
29558,10
29559,0
29561,9
29563,10
29563,1
29564,6
29568,10
29569,0
29573,7
29575,0
29576,3
29576,0
29576,6
29578,6
29578,2
29580,5
29591,9
29591,1
29594,7
29599,6
29599,9
29601,1
29604,3
29606,9
29607,4
29611,5
29613,7
29613,1
29614,7
29615,3
29615,1
29617,6
29618,10
29618,6
29624,1
29629,5
29629,10
29631,10
29631,1
29635,0
29635,4
29637,10
29638,10
29645,1
29648,6
29648,4
29649,2
29650,4
29652,6
29653,0
29656,4
29656,9
29664,5
29664,8
29665,1
29671,0
29672,8
29673,9
29674,2
29675,0
29676,4
29676,6
29681,6
29682,4
29683,3
29687,7
29693,0
29694,10
29694,7
29697,6
29699,10
29701,1
29701,7
29706,7
29711,3
29713,5
29717,10
29722,3
29722,10
29725,3
29731,1
29732,10
29734,2
29735,8
29738,0
29738,4
29740,7
29740,10
29742,10
29744,1
29747,8
29747,0
29748,3
29749,7
29750,2
29751,10
29755,1
29758,4
29762,2
29773,3
29773,8
29774,10
29775,3
29776,0
29778,4
29779,3
29780,5
29784,10
29784,2
29790,5
29790,1
29794,10
29794,9
29799,7
29801,7
29801,3
29805,8
29806,2
29806,5
29807,9
29808,4
29813,1
29814,6
29815,2
29815,10
29816,1
29821,5
29822,3
29824,9
29824,4
29824,2
29826,2
29830,1
29832,1
29833,7
29837,5
29837,0
29840,5
29844,4
29845,10
29845,6
29851,2
29856,1
29858,6
29860,7
29862,4
29863,10
29865,0
29866,8
29867,5
29871,9
29872,2
29873,3
29876,1
29878,8
29879,3
29885,2
29886,0
29890,2
29890,6
29893,8
29894,1
29895,4
29900,0
29900,1
29900,3
29901,10
29901,2
29902,10
29902,8
29905,5
29908,2
29909,6
29912,4
29914,1
29917,3
29917,0
29919,4
29922,3
29925,0
29926,4
29928,6
29931,6
29933,2
29934,10
29938,7
29939,4
29940,1
29941,9
29949,4
29954,4
29958,9
29960,5
29962,7
29965,7
29969,5
29971,3
29975,1
29976,5
29977,5
29977,8
29979,9
29982,7
29985,8
29990,4
29990,7
29996,9
29997,9
29999,3
30002,3
30004,1
30004,2
30004,10
30005,4
30006,2
30006,10
30008,6
30009,7
30010,4
30012,6
30013,8
30014,7
30015,1
30015,9
30016,8
30019,1
30025,8
30033,7
30033,8
30034,10
30039,3
30039,7
30040,8
30041,7
30041,1
30041,10
30046,1
30048,0
30048,5
30049,7
30051,3
30054,1
30057,9
30059,7
30060,6
30062,2
30063,1
30066,4
30068,4
30069,10
30070,6
30074,1
30078,4
30081,2
30084,4
30088,1
30088,0
30089,5
30090,3
30094,10
30095,8
30099,5
30102,9
30103,7
30103,1
30111,5
30111,4
30117,4
30118,0
30119,0
30121,1
30121,0
30127,9
30128,2
30130,8
30131,8
30132,2
30132,0
30135,2
30147,5
30149,5
30149,3
30154,8
30159,7
30160,9
30161,7
30162,4
30171,0
30172,1
30173,7
30174,3
30175,4
30176,4
30176,1
30180,2
30180,6
30185,9
30188,0
30189,3
30190,10
30193,0
30194,1
30195,6
30198,2
30200,0
30202,8
30204,3
30205,3
30206,2
30206,3
30207,4
30208,0
30209,7
30213,5
30213,1
30216,2
30217,6
30217,5
30221,6
30222,6
30222,0
30225,7
30228,5
30228,6
30231,8
30234,10
30235,6
30235,8
30236,10
30237,1
30239,7
30247,7
30250,5
30251,9
30252,4
30255,4
30256,5
30259,6
30261,8
30261,5
30262,0
30263,6
30265,1
30268,7
30269,10
30276,8
30276,0
30278,2
30279,1
30283,10
30287,3
30287,9
30287,5
30288,9
30291,6
30291,3
30292,5
30294,9
30295,0
30296,9
30296,3
30298,7
30298,5
30300,9
30301,10
30301,7
30303,4
30305,1
30315,7
30318,9
30319,1
30321,5
30324,4
30333,2
30334,10
30336,8
30337,0
30341,10
30342,10
30343,7
30349,0
30349,2
30350,6
30352,1
30353,6
30355,8
30356,0
30358,5
30359,6
30360,4
30361,10
30361,6
30362,7
30364,3
30365,9
30365,10
30366,9
30367,9
30370,8
30371,9
30372,1
30372,10
30373,0
30375,5
30382,3
30383,1
30386,5
30389,1
30391,7
30392,10
30401,5
30405,0
30405,6
30408,6
30410,10
30413,0
30413,1
30414,6
30415,2
30415,10
30417,9
30418,7
30418,1
30422,7
30423,3
30423,8
30423,10
30425,6
30427,10
30433,10
30439,7
30441,9
30444,4
30445,9
30447,10
30455,6
30456,7
30460,8
30462,6
30464,5
30467,2
30467,8
30468,4
30471,10
30475,0
30476,0
30477,0
30479,10
30481,4
30482,0
30482,1
30484,10
30486,4
30487,6
30488,4
30489,4
30491,0
30494,7
30495,3
30496,1
30496,6
30497,9
30503,4
30503,6
30505,10
30506,8
30508,5
30510,3
30515,1
30516,9
30517,3
30520,9
30520,10
30520,6
30522,10
30525,8
30526,9
30527,10
30530,10
30530,2
30533,4
30534,1
30536,1
30536,3
30544,7
30545,0
30546,10
30546,7
30548,2
30548,0
30549,2
30550,10
30551,5
30552,4
30553,2
30554,10
30558,9
30560,0
30563,9
30564,2
30564,5
30568,3
30573,8
30574,10
30577,1
30579,9
30579,4
30582,8
30582,9
30585,7
30587,9
30589,3
30592,2
30594,4
30600,4
30600,10
30602,6
30605,0
30606,0
30606,8
30608,9
30614,6
30616,8
30619,5
30620,8
30620,1
30620,10
30621,1
30626,1
30628,3
30628,7
30632,3
30634,10
30636,7
30638,0
30639,5
30641,6
30642,7
30644,7
30646,2
30646,6
30650,0
30655,5
30655,1
30659,7
30666,2
30667,1
30668,2
30669,6
30672,9
30676,7
30681,7
30683,6
30684,8
30685,0
30687,5
30689,10
30690,6
30692,9
30695,3
30696,10
30697,9
30697,10
30698,0
30701,10
30706,7
30706,2
30708,9
30709,3
30714,8
30715,10
30716,1
30716,9
30716,10
30719,3
30719,0
30726,8
30731,7
30733,9
30738,10
30740,9
30742,4
30742,7
30747,2
30751,3
30752,7
30756,1
30756,7
30757,2
30757,3
30760,7
30765,1
30768,1
30768,8
30769,2
30770,0
30770,1
30771,3
30774,2
30774,10
30779,0
30779,7
30783,1
30786,0
30788,1
30789,7
30790,7
30790,8
30790,9
30791,8
30792,7
30792,2
30794,6
30795,10
30799,2
30800,5
30803,4
30805,10
30807,7
30807,8
30808,0
30814,10
30815,7
30815,5
30818,5
30818,4
30820,5
30826,1
30828,2
30830,10
30830,1
30831,1
30838,0
30838,7
30840,6
30844,1
30846,7
30847,6
30849,8
30850,7
30851,1
30854,10
30854,4
30855,1
30855,6
30862,5
30862,4
30864,8
30867,5
30868,2
30871,7
30871,9
30872,4
30873,6
30874,7
30875,1
30879,1
30879,5
30880,10
30881,3
30884,8
30885,3
30887,3
30888,10
30891,2
30891,4
30891,7
30892,2
30893,3
30897,7
30898,8
30899,3
30900,6
30901,3
30902,10
30904,1
30905,9
30906,2
30912,1
30913,5
30913,0
30914,2
30916,5
30917,9
30917,8
30922,6
30923,0
30926,5
30926,9
30928,8
30929,8
30929,2
30930,6
30932,3
30933,8
30935,9
30938,0
30939,10
30939,4
30941,9
30941,5
30942,10
30944,10
30945,9
30951,0
30951,10
30953,10
30956,10
30959,5
30960,4
30961,1
30961,6
30967,4
30970,2
30972,3
30975,4
30976,8
30979,5
30982,9
30982,8
30982,10
30989,1
30989,4
30990,1
30992,6
30993,0
30994,6
30997,6
30998,4
30999,4
31000,5
31001,8
31003,4
31003,7
31005,4
31006,1
31006,9
31009,6
31009,8
31010,9
31011,10
31011,2
31011,9
31011,3
31012,3
31013,10
31014,6
31017,1
31017,6
31018,6
31019,6
31020,7
31023,4
31025,10
31029,7
31031,5
31034,5
31035,3
31036,10
31037,4
31045,2
31050,4
31055,0
31056,1
31061,0
31063,1
31066,5
31067,2
31068,2
31068,10
31070,1
31075,5
31076,7
31077,10
31079,4
31081,8
31084,1
31085,9
31086,0
31092,8
31093,5
31096,3
31098,2
31102,8
31105,3
31106,4
31106,9
31108,2
31111,10
31112,8
31113,9
31117,1
31119,3
31120,7
31121,4
31122,8
31122,6
31126,0
31128,4
31131,1
31134,2
31138,4
31143,9
31149,6
31152,10
31152,1
31152,6
31155,2
31157,9
31159,3
31161,3
31162,3
31165,5
31165,6
31166,3
31167,7
31171,8
31172,2
31172,7
31177,7
31180,1
31180,3
31180,6
31181,4
31182,6
31185,10
31185,9
31187,7
31188,6
31191,10
31193,1
31199,10
31201,1
31203,3
31203,2
31204,10
31209,5
31210,6
31214,3
31216,8
31222,10
31223,7
31228,1
31231,9
31232,7
31233,8
31235,0
31237,4
31238,6
31239,9
31240,3
31241,1
31243,9
31247,10
31248,7
31249,5
31250,9
31252,7
31258,10
31261,2
31262,6
31262,7
31265,1
31266,7
31267,3
31268,3
31269,6
31270,4
31272,3
31272,8
31274,4
31275,8
31276,0
31277,6
31277,4
31279,9
31279,7
31281,0
31282,8
31282,5
31282,9
31282,10
31282,2
31283,7
31283,3
31284,6
31285,7
31286,8
31290,10
31294,4
31296,6
31299,7
31303,2
31304,10
31307,10
31307,9
31309,1
31311,9
31311,2
31313,5
31315,6
31318,6
31319,3
31323,2
31324,7
31325,6
31326,4
31327,8
31330,9
31330,8
31331,0
31333,6
31334,4
31338,1
31340,6
31340,10
31343,3
31344,1
31344,6
31345,6
31345,3
31347,10
31348,1
31349,7
31355,9
31355,1
31356,5
31356,0
31361,8
31363,3
31364,2
31365,9
31366,6
31371,5
31374,4
31377,0
31382,4
31387,6
31387,7
31388,2
31389,1
31391,6
31392,1
31395,4
31396,5
31396,1
31400,6
31401,5
31403,1
31404,4
31407,5
31409,1
31410,5
31411,9
31412,7
31418,6
31419,7
31422,0
31423,9
31425,6
31426,7
31426,8
31428,2
31428,4
31433,4
31434,2
31434,5
31437,2
31437,8
31439,4
31440,10
31444,2
31445,2
31447,0
31448,7
31451,8
31452,4
31452,3
31452,7
31453,2
31454,3
31454,6
31455,3
31456,1
31458,0
31461,6
31462,6
31462,1
31465,6
31470,9
31470,7
31472,4
31474,2
31482,0
31484,1
31485,5
31491,10
31493,3
31495,10
31497,6
31499,8
31500,2
31502,5
31502,2
31504,9
31506,5
31507,5
31511,1
31511,10
31512,2
31513,4
31515,4
31517,3
31518,4
31520,8
31522,8
31523,4
31525,10
31526,1
31532,8
31533,9
31534,8
31535,8
31538,7
31547,4
31547,8
31548,6
31549,10
31552,4
31553,4
31554,1
31554,0
31557,8
31558,3
31559,9
31561,10
31564,3
31567,4
31570,4
31571,7
31574,5
31576,3
31579,6
31579,9
31582,3
31585,6
31585,9
31586,9
31587,5
31587,6
31589,8
31589,0
31593,8
31594,10
31596,3
31599,0
31600,9
31601,6
31610,8
31611,0
31613,10
31617,5
31618,6
31618,1
31622,4
31625,2
31625,6
31627,1
31631,4
31633,1
31634,2
31638,8
31641,0
31642,6
31647,7
31652,4
31655,9
31675,7
31676,3
31678,4
31678,6
31679,0
31681,9
31685,0
31695,2
31701,3
31704,8
31705,9
31708,7
31708,1
31708,8
31710,5
31712,8
31716,9
31717,3
31718,9
31718,8
31718,3
31720,2
31723,3
31724,10
31725,3
31725,10
31728,8
31728,2
31730,8
31730,6
31732,4
31733,8
31733,6
31736,0
31741,8
31742,7
31743,1
31744,4
31745,6
31750,1
31751,4
31751,7
31753,0
31755,4
31757,1
31758,5
31758,1
31760,5
31760,0
31761,0
31762,0
31763,2
31766,5
31768,8
31770,3
31771,3
31774,8
31777,2
31778,3
31779,8
31781,3
31783,0
31786,0
31786,1
31786,5
31790,6
31791,1
31793,3
31793,10
31793,1
31795,7
31796,5
31797,7
31798,3
31800,2
31801,10
31801,3
31804,3
31805,2
31808,3
31810,1
31814,4
31815,2
31817,9
31819,9
31819,6
31820,3
31825,1
31826,5
31826,4
31830,0
31832,3
31839,2
31839,4
31841,2
31842,3
31842,8
31843,8
31844,7
31844,9
31845,5
31847,1
31848,7
31851,4
31854,4
31854,9
31862,10
31865,10
31866,7
31869,3
31870,7
31871,1
31873,6
31878,5
31878,6
31881,8
31883,5
31883,8
31891,4
31893,2
31894,8
31895,5
31897,6
31899,5
31900,6
31902,6
31903,4
31904,3
31906,4
31906,9
31907,10
31908,10
31909,9
31910,5
31910,4
31910,10
31914,5
31917,2
31919,8
31926,2
31926,10
31926,4
31928,1
31929,1
31932,1
31933,10
31935,3
31939,5
31944,9
31945,5
31947,0
31948,8
31949,0
31950,3
31951,1
31952,1
31952,4
31963,1
31966,7
31968,5
31970,1
31979,6
31980,10
31980,0
31982,5
31983,7
31985,0
31986,2
31987,0
31990,5
31991,9
31995,3
31996,9
31999,7
31999,0
32002,9
32002,4
32005,0
32006,2
32007,5
32009,4
32011,3
32013,1
32013,9
32014,9
32015,0
32017,0
32017,2
32017,6
32018,2
32019,6
32020,2
32022,6
32023,2
32027,5
32029,4
32029,8
32030,8
32040,5
32040,8
32045,5
32046,6
32049,8
32050,3
32054,1
32055,1
32058,10
32060,7
32065,3
32065,2
32074,8
32074,7
32077,0
32077,7
32079,1
32080,6
32080,4
32080,1
32081,5
32081,0
32082,8
32084,10
32088,9
32088,5
32090,2
32091,7
32091,4
32093,0
32093,10
32094,1
32100,4
32102,1
32108,0
32109,10
32110,6
32110,5
32111,10
32111,6
32116,8
32126,8
32126,6
32128,5
32129,8
32132,2
32135,6
32136,10
32138,3
32141,2
32147,8
32149,4
32153,6
32153,3
32157,0
32159,10
32160,3
32160,7
32160,9
32161,0
32163,1
32164,2
32164,0
32165,8
32172,7
32174,3
32174,6
32174,0
32176,2
32176,5
32177,1
32177,0
32178,5
32179,3
32184,4
32187,4
32188,8
32188,1
32191,1
32192,10
32193,8
32195,7
32196,8
32198,7
32202,9
32202,1
32205,10
32205,8
32206,5
32209,5
32210,1
32216,4
32218,4
32223,6
32224,8
32225,10
32226,4
32230,3
32234,1
32234,6
32236,6
32236,3
32238,4
32240,4
32242,9
32243,9
32245,0
32245,10
32250,10
32250,4
32252,0
32253,7
32257,0
32261,3
32265,5
32266,6
32269,8
32270,3
32271,4
32277,8
32277,7
32278,2
32282,10
32286,9
32288,1
32293,6
32298,0
32298,6
32299,10
32301,9
32302,7
32304,1
32305,5
32306,0
32306,2
32313,8
32316,3
32318,1
32318,7
32319,8
32319,2
32321,5
32323,2
32326,2
32332,3
32334,4
32339,5
32340,2
32343,10
32344,3
32344,2
32345,4
32346,0
32347,5
32348,7
32353,4
32359,2
32360,8
32362,6
32362,8
32363,9
32363,4
32364,5
32365,6
32366,9
32370,10
32371,9
32371,2
32371,4
32374,7
32375,5
32381,2
32388,10
32388,9
32389,8
32392,2
32395,6
32396,10
32396,3
32396,8
32397,2
32400,8
32402,10
32403,5
32406,4
32407,1
32407,3
32409,7
32410,4
32412,3
32414,10
32415,5
32415,8
32418,2
32418,5
32421,0
32421,1
32425,2
32427,0
32427,6
32429,3
32434,2
32440,3
32440,0
32443,6
32448,10
32450,0
32454,5
32455,2
32455,3
32464,7
32468,0
32469,8
32470,10
32470,8
32470,4
32471,7
32471,9
32471,2
32471,5
32472,8
32473,2
32476,0
32480,5
32481,10
32481,0
32482,1
32482,2
32482,7
32484,1
32493,4
32499,5
32501,4
32502,7
32502,3
32504,9
32504,8
32506,5
32507,5
32509,2
32514,0
32520,0
32522,2
32525,4
32528,2
32530,1
32532,8
32533,1
32539,10
32540,10
32541,7
32542,1
32547,2
32547,4
32551,3
32553,5
32555,1
32558,9
32559,5
32563,10
32564,8
32572,2
32573,1
32575,3
32576,1
32577,0
32577,6
32579,5
32580,9
32582,6
32588,10
32593,2
32595,5
32596,3
32598,8
32598,0
32604,10
32606,10
32607,9
32607,2
32607,0
32610,9
32611,8
32611,4
32614,5
32614,2
32616,7
32617,10
32618,2
32620,10
32622,7
32624,5
32629,3
32630,9
32631,8
32632,1
32636,4
32639,10
32639,5
32647,5
32648,2
32649,6
32650,7
32650,0
32653,7
32654,3
32658,2
32662,10
32664,7
32664,8
32665,9
32669,4
32675,0
32684,0
32685,4
32692,4
32693,7
32695,4
32697,8
32698,0
32699,4
32703,4
32703,0
32705,2
32710,4
32712,8
32717,10
32718,8
32718,5
32719,2
32720,7
32721,6
32724,7
32727,1
32727,3
32728,4
32734,3
32738,0
32738,5
32739,4
32739,1
32741,5
32741,1
32743,0
32749,2
32749,1
32754,9
32754,4
32754,3
32755,9
32755,2
32757,3
32765,5
32767,0
32769,2
32770,5
32771,3
32775,10
32777,0
32779,5
32780,2
32781,5
32785,1
32794,3
32798,6
32799,8
32799,2
32802,3
32804,8
32804,5
32805,2
32812,1
32814,8
32826,2
32828,9
32830,9
32831,10
32831,0
32833,6
32834,6
32835,3
32840,6
32841,4
32848,1
32852,6
32853,2
32858,2
32860,8
32860,10
32861,1
32865,10
32868,7
32869,5
32869,4
32871,7
32872,4
32873,5
32879,6
32881,8
32889,0
32890,5
32890,9
32893,5
32894,9
32895,2
32897,8
32899,4
32900,9
32903,9
32905,9
32905,8
32909,7
32910,0
32910,2
32911,7
32911,4
32911,6
32912,10
32914,7
32916,8
32916,1
32918,10
32919,10
32923,0
32924,0
32924,5
32925,0
32925,1
32928,5
32928,10
32928,7
32931,6
32934,5
32935,8
32936,3
32936,10
32938,4
32947,9
32948,9
32949,1
32949,6
32951,3
32951,5
32951,0
32951,1
32954,4
32957,1
32959,7
32959,0
32959,3
32961,10
32963,5
32963,9
32967,2
32971,7
32973,3
32977,8
32979,10
32982,3
32983,2
32983,1
32984,7
32988,5
32991,7
32991,2
32994,10
32994,0
32995,3
32995,10
32997,6
33000,3
33002,6
33007,9
33012,0
33012,9
33016,10
33021,6
33021,4
33021,1
33023,6
33024,8
33025,4
33026,5
33028,9
33029,9
33030,0
33033,7
33040,5
33042,3
33042,6
33043,6
33045,8
33046,7
33047,10
33052,10
33053,4
33053,10
33059,5
33061,3
33061,8
33064,0
33064,1
33065,2
33070,2
33074,6
33076,3
33079,0
33080,3
33081,8
33083,6
33084,0
33085,0
33086,10
33087,8
33088,1
33093,5
33093,7
33095,0
33096,10
33096,3
33106,5
33108,8
33111,3
33114,1
33115,5
33115,8
33116,9
33116,2
33116,4
33117,8
33117,5
33118,8
33118,9
33121,5
33122,9
33122,4
33123,4
33124,7
33125,3
33125,2
33126,0
33128,4
33130,8
33132,7
33132,8
33132,0
33135,9
33138,2
33138,0
33140,2
33145,8
33149,4
33150,1
33150,3
33151,1
33156,6
33164,5
33165,2
33167,7
33168,9
33170,8
33170,1
33170,5
33171,2
33173,6
33173,5
33177,6
33180,10
33183,8
33184,10
33184,8
33186,7
33186,0
33188,4
33189,9
33193,0
33193,5
33195,9
33201,6
33201,7
33203,4
33207,4
33207,6
33211,0
33212,5
33216,1
33217,8
33220,6
33225,4
33227,10
33227,8
33228,9
33229,10
33230,3
33230,6
33230,7
33232,10
33232,7
33233,4
33237,3
33239,7
33244,3
33246,6
33246,10
33249,0
33250,9
33250,2
33253,5
33253,0
33254,6
33254,7
33255,6
33255,5
33256,4
33257,0
33257,1
33257,6
33258,8
33261,10
33261,3
33262,0
33263,1
33264,2
33269,1
33272,0
33273,9
33275,8
33275,10
33277,6
33279,3
33280,3
33284,8
33286,1
33288,1
33290,2
33290,5
33295,8
33295,1
33299,0
33304,0
33304,5
33306,9
33307,7
33307,6
33310,0
33311,7
33313,1
33313,5
33315,1
33315,5
33315,7
33316,3
33322,2
33324,9
33326,10
33327,9
33331,6
33331,9
33332,3
33339,2
33341,3
33342,5
33345,1
33348,2
33349,2
33362,4
33365,2
33366,0
33366,5
33368,0
33369,3
33370,1
33370,10
33370,2
33371,7
33371,5
33372,7
33374,9
33376,5
33376,1
33386,3
33386,5
33387,10
33391,4
33399,8
33399,5
33402,4
33403,7
33404,7
33405,2
33412,9
33413,5
33413,7
33415,7
33415,6
33416,2
33416,1
33419,9
33420,4
33421,5
33423,3
33423,4
33424,1
33427,7
33432,8
33434,2
33435,8
33437,4
33437,2
33438,4
33440,4
33440,6
33441,9
33443,5
33445,0
33445,6
33446,4
33448,9
33451,10
33451,5
33451,8
33459,3
33460,3
33461,2
33463,2
33466,4
33467,0
33467,5
33471,6
33471,7
33473,0
33474,2
33476,10
33478,2
33479,0
33480,0
33483,3
33489,2
33490,5
33490,8
33490,9
33496,10
33497,6
33497,5
33499,3
33500,2
33500,5
33500,1
33502,0
33505,5
33505,9
33506,9
33507,9
33508,5
33508,7
33509,4
33511,0
33515,7
33515,1
33517,8
33518,9
33523,7
33530,5
33533,0
33533,5
33534,1
33538,1
33547,3
33548,4
33552,9
33553,2
33555,6
33557,2
33557,10
33558,4
33558,2
33560,3
33561,2
33561,8
33569,10
33571,7
33572,5
33574,1
